StartNodeID,EndNodeID,BaseTravelTime,CongestionFactor
35415,35416,1.0,1.00
35415,35639,1.0,1.36
35416,35417,1.0,1.60
35416,35640,1.0,1.17
35417,35418,1.0,1.06
35417,35641,1.0,1.85
35418,35419,1.0,1.93
35418,35642,1.0,1.44
35419,35420,1.0,1.20
35419,35643,1.0,1.08
35420,35421,1.0,1.75
35420,35644,1.0,1.96
35421,35422,1.0,1.75
35421,35645,1.0,1.18
35422,35423,1.0,1.49
35422,35646,1.0,1.91
35423,35424,1.0,1.51
35423,35647,1.0,1.18
35424,35425,1.0,1.13
35424,35648,1.0,1.56
35425,35426,1.0,1.38
35425,35649,1.0,1.27
35426,35427,1.0,1.80
35426,35650,1.0,1.45
35427,35428,1.0,1.70
35427,35651,1.0,1.34
35428,35429,1.0,1.07
35428,35652,1.0,1.92
35429,35430,1.0,1.80
35429,35653,1.0,1.55
35430,35431,1.0,1.89
35430,35654,1.0,1.93
35431,35432,1.0,1.74
35431,35655,1.0,1.28
35432,35433,1.0,1.77
35432,35656,1.0,1.66
35433,35434,1.0,1.35
35433,35657,1.0,1.76
35434,35435,1.0,1.78
35434,35658,1.0,1.48
35435,35436,1.0,1.63
35435,35659,1.0,1.28
35436,35437,1.0,1.12
35436,35660,1.0,1.81
35437,35438,1.0,1.44
35437,35661,1.0,1.08
35438,35439,1.0,1.80
35438,35662,1.0,1.41
35439,35440,1.0,1.76
35439,35663,1.0,1.30
35440,35441,1.0,1.24
35440,35664,1.0,1.52
35441,35442,1.0,1.31
35441,35665,1.0,1.26
35442,35443,1.0,1.31
35442,35666,1.0,1.65
35443,35444,1.0,1.19
35443,35667,1.0,1.01
35444,35445,1.0,1.09
35444,35668,1.0,1.39
35445,35446,1.0,1.38
35445,35669,1.0,1.35
35446,35447,1.0,1.83
35446,35670,1.0,1.42
35447,35448,1.0,1.26
35447,35671,1.0,1.59
35448,35449,1.0,1.96
35448,35672,1.0,1.23
35449,35450,1.0,1.97
35449,35673,1.0,1.82
35450,35451,1.0,1.81
35450,35674,1.0,1.11
35451,35452,1.0,1.64
35451,35675,1.0,1.38
35452,35453,1.0,1.47
35452,35676,1.0,1.32
35453,35454,1.0,1.34
35453,35677,1.0,1.40
35454,35455,1.0,1.74
35454,35678,1.0,1.46
35455,35456,1.0,1.69
35455,35679,1.0,1.37
35456,35457,1.0,1.59
35456,35680,1.0,1.43
35457,35458,1.0,1.27
35457,35681,1.0,1.82
35458,35459,1.0,1.15
35458,35682,1.0,1.59
35459,35460,1.0,1.64
35459,35683,1.0,1.41
35460,35461,1.0,1.77
35460,35684,1.0,1.23
35461,35462,1.0,1.69
35461,35685,1.0,1.18
35462,35463,1.0,1.75
35462,35686,1.0,1.51
35463,35464,1.0,1.06
35463,35687,1.0,1.46
35464,35465,1.0,1.13
35464,35688,1.0,1.90
35465,35466,1.0,1.99
35465,35689,1.0,1.84
35466,35467,1.0,1.88
35466,35690,1.0,1.05
35467,35468,1.0,1.54
35467,35691,1.0,1.35
35468,35469,1.0,1.23
35468,35692,1.0,1.96
35469,35470,1.0,1.12
35469,35693,1.0,1.90
35470,35471,1.0,1.83
35470,35694,1.0,1.45
35471,35472,1.0,1.71
35471,35695,1.0,1.88
35472,35473,1.0,1.18
35472,35696,1.0,1.69
35473,35474,1.0,1.54
35473,35697,1.0,1.68
35474,35475,1.0,1.79
35474,35698,1.0,1.98
35475,35476,1.0,1.85
35475,35699,1.0,1.03
35476,35477,1.0,1.76
35476,35700,1.0,1.66
35477,35478,1.0,1.68
35477,35701,1.0,1.80
35478,35479,1.0,1.53
35478,35702,1.0,1.39
35479,35480,1.0,1.74
35479,35703,1.0,1.99
35480,35481,1.0,1.89
35480,35704,1.0,1.24
35481,35482,1.0,1.42
35481,35705,1.0,1.85
35482,35483,1.0,1.08
35482,35706,1.0,1.94
35483,35484,1.0,1.64
35483,35707,1.0,1.87
35484,35485,1.0,1.88
35484,35708,1.0,1.11
35485,35486,1.0,1.79
35485,35709,1.0,1.61
35486,35487,1.0,1.80
35486,35710,1.0,1.46
35487,35488,1.0,1.40
35487,35711,1.0,1.58
35488,35489,1.0,1.91
35488,35712,1.0,1.10
35489,35490,1.0,1.90
35489,35713,1.0,1.31
35490,35491,1.0,1.92
35490,35714,1.0,1.66
35491,35492,1.0,1.17
35491,35715,1.0,1.16
35492,35493,1.0,1.97
35492,35716,1.0,1.92
35493,35494,1.0,1.72
35493,35717,1.0,1.54
35494,35495,1.0,1.28
35494,35718,1.0,1.46
35495,35496,1.0,1.15
35495,35719,1.0,1.46
35496,35497,1.0,1.08
35496,35720,1.0,1.64
35497,35498,1.0,1.38
35497,35721,1.0,1.68
35498,35499,1.0,1.72
35498,35722,1.0,1.37
35499,35500,1.0,1.41
35499,35723,1.0,1.08
35500,35501,1.0,1.46
35500,35724,1.0,1.91
35501,35502,1.0,1.93
35501,35725,1.0,1.97
35502,35503,1.0,1.66
35502,35726,1.0,1.93
35503,35504,1.0,1.71
35503,35727,1.0,1.93
35504,35505,1.0,1.20
35504,35728,1.0,1.30
35505,35506,1.0,1.90
35505,35729,1.0,1.62
35506,35507,1.0,1.59
35506,35730,1.0,1.79
35507,35508,1.0,1.80
35507,35731,1.0,1.84
35508,35509,1.0,1.31
35508,35732,1.0,1.32
35509,35510,1.0,1.94
35509,35733,1.0,1.56
35510,35511,1.0,1.52
35510,35734,1.0,1.14
35511,35512,1.0,1.71
35511,35735,1.0,1.88
35512,35513,1.0,1.43
35512,35736,1.0,1.88
35513,35514,1.0,1.46
35513,35737,1.0,1.76
35514,35515,1.0,1.68
35514,35738,1.0,1.23
35515,35516,1.0,1.90
35515,35739,1.0,1.69
35516,35517,1.0,1.45
35516,35740,1.0,1.34
35517,35518,1.0,1.09
35517,35741,1.0,1.19
35518,35519,1.0,1.09
35518,35742,1.0,1.48
35519,35520,1.0,1.41
35519,35743,1.0,1.69
35520,35521,1.0,1.84
35520,35744,1.0,1.39
35521,35522,1.0,1.35
35521,35745,1.0,1.81
35522,35523,1.0,1.62
35522,35746,1.0,1.36
35523,35524,1.0,1.31
35523,35747,1.0,1.03
35524,35525,1.0,1.56
35524,35748,1.0,1.38
35525,35526,1.0,1.76
35525,35749,1.0,1.28
35526,35527,1.0,1.69
35526,35750,1.0,1.81
35527,35528,1.0,1.00
35527,35751,1.0,1.75
35528,35529,1.0,1.58
35528,35752,1.0,1.88
35529,35530,1.0,1.37
35529,35753,1.0,1.16
35530,35531,1.0,1.88
35530,35754,1.0,1.22
35531,35532,1.0,1.41
35531,35755,1.0,1.32
35532,35533,1.0,1.74
35532,35756,1.0,1.60
35533,35534,1.0,1.52
35533,35757,1.0,1.87
35534,35535,1.0,1.98
35534,35758,1.0,1.10
35535,35536,1.0,1.89
35535,35759,1.0,1.83
35536,35537,1.0,1.16
35536,35760,1.0,1.86
35537,35538,1.0,1.09
35537,35761,1.0,1.64
35538,35539,1.0,1.23
35538,35762,1.0,1.78
35539,35540,1.0,1.45
35539,35763,1.0,1.15
35540,35541,1.0,1.56
35540,35764,1.0,1.33
35541,35542,1.0,1.74
35541,35765,1.0,1.16
35542,35543,1.0,1.85
35542,35766,1.0,1.11
35543,35544,1.0,1.67
35543,35767,1.0,1.04
35544,35545,1.0,1.35
35544,35768,1.0,1.73
35545,35546,1.0,1.85
35545,35769,1.0,1.87
35546,35547,1.0,1.08
35546,35770,1.0,1.74
35547,35548,1.0,1.40
35547,35771,1.0,1.07
35548,35549,1.0,1.99
35548,35772,1.0,1.66
35549,35550,1.0,1.10
35549,35773,1.0,1.83
35550,35551,1.0,1.28
35550,35774,1.0,1.45
35551,35552,1.0,1.06
35551,35775,1.0,1.65
35552,35553,1.0,1.31
35552,35776,1.0,1.74
35553,35554,1.0,1.99
35553,35777,1.0,1.74
35554,35555,1.0,1.96
35554,35778,1.0,1.91
35555,35556,1.0,1.18
35555,35779,1.0,1.67
35556,35557,1.0,1.69
35556,35780,1.0,1.86
35557,35558,1.0,1.63
35557,35781,1.0,1.69
35558,35559,1.0,1.63
35558,35782,1.0,1.44
35559,35560,1.0,1.48
35559,35783,1.0,1.49
35560,35561,1.0,1.20
35560,35784,1.0,1.01
35561,35562,1.0,1.73
35561,35785,1.0,1.40
35562,35563,1.0,1.87
35562,35786,1.0,1.86
35563,35564,1.0,1.65
35563,35787,1.0,1.32
35564,35565,1.0,1.19
35564,35788,1.0,1.13
35565,35566,1.0,1.56
35565,35789,1.0,1.25
35566,35567,1.0,1.09
35566,35790,1.0,1.55
35567,35568,1.0,1.62
35567,35791,1.0,1.22
35568,35569,1.0,1.99
35568,35792,1.0,1.02
35569,35570,1.0,1.23
35569,35793,1.0,1.40
35570,35571,1.0,1.80
35570,35794,1.0,1.16
35571,35572,1.0,1.95
35571,35795,1.0,1.18
35572,35573,1.0,1.49
35572,35796,1.0,1.04
35573,35574,1.0,1.73
35573,35797,1.0,1.58
35574,35575,1.0,1.45
35574,35798,1.0,1.65
35575,35576,1.0,1.68
35575,35799,1.0,1.14
35576,35577,1.0,1.96
35576,35800,1.0,1.26
35577,35578,1.0,1.39
35577,35801,1.0,1.50
35578,35579,1.0,1.01
35578,35802,1.0,1.73
35579,35580,1.0,1.68
35579,35803,1.0,1.87
35580,35581,1.0,1.43
35580,35804,1.0,1.35
35581,35582,1.0,1.88
35581,35805,1.0,1.02
35582,35583,1.0,1.01
35582,35806,1.0,1.65
35583,35584,1.0,1.54
35583,35807,1.0,1.97
35584,35585,1.0,1.21
35584,35808,1.0,1.28
35585,35586,1.0,1.79
35585,35809,1.0,1.41
35586,35587,1.0,1.62
35586,35810,1.0,1.00
35587,35588,1.0,1.28
35587,35811,1.0,1.50
35588,35589,1.0,1.61
35588,35812,1.0,1.56
35589,35590,1.0,1.41
35589,35813,1.0,1.29
35590,35591,1.0,1.96
35590,35814,1.0,1.13
35591,35592,1.0,1.62
35591,35815,1.0,1.06
35592,35593,1.0,1.89
35592,35816,1.0,1.84
35593,35594,1.0,1.35
35593,35817,1.0,1.29
35594,35595,1.0,1.88
35594,35818,1.0,1.07
35595,35596,1.0,1.42
35595,35819,1.0,1.22
35596,35597,1.0,1.98
35596,35820,1.0,1.76
35597,35598,1.0,1.04
35597,35821,1.0,1.36
35598,35599,1.0,1.70
35598,35822,1.0,1.31
35599,35600,1.0,1.74
35599,35823,1.0,1.61
35600,35601,1.0,1.49
35600,35824,1.0,1.61
35601,35602,1.0,1.20
35601,35825,1.0,1.25
35602,35603,1.0,1.77
35602,35826,1.0,1.64
35603,35604,1.0,1.50
35603,35827,1.0,1.18
35604,35605,1.0,1.01
35604,35828,1.0,1.23
35605,35606,1.0,1.97
35605,35829,1.0,1.75
35606,35607,1.0,1.79
35606,35830,1.0,1.98
35607,35608,1.0,1.58
35607,35831,1.0,1.37
35608,35609,1.0,1.85
35608,35832,1.0,1.89
35609,35610,1.0,1.18
35609,35833,1.0,1.50
35610,35611,1.0,1.29
35610,35834,1.0,1.02
35611,35612,1.0,1.13
35611,35835,1.0,1.14
35612,35613,1.0,1.59
35612,35836,1.0,1.43
35613,35614,1.0,1.93
35613,35837,1.0,1.64
35614,35615,1.0,1.74
35614,35838,1.0,1.81
35615,35839,1.0,1.15
35616,35617,1.0,1.27
35616,35840,1.0,1.18
35617,35618,1.0,1.80
35617,35841,1.0,1.58
35618,35619,1.0,1.54
35618,35842,1.0,1.04
35619,35620,1.0,1.90
35619,35843,1.0,1.81
35620,35621,1.0,1.23
35620,35844,1.0,1.38
35621,35622,1.0,1.63
35621,35845,1.0,1.69
35622,35623,1.0,1.33
35622,35846,1.0,1.48
35623,35624,1.0,1.57
35623,35847,1.0,1.91
35624,35625,1.0,1.55
35624,35848,1.0,1.83
35625,35626,1.0,1.64
35625,35849,1.0,1.59
35626,35627,1.0,1.04
35626,35850,1.0,1.52
35627,35628,1.0,1.18
35627,35851,1.0,1.53
35628,35629,1.0,1.56
35628,35852,1.0,1.04
35629,35630,1.0,1.96
35629,35853,1.0,1.55
35630,35631,1.0,1.55
35630,35854,1.0,1.70
35631,35632,1.0,1.79
35631,35855,1.0,1.87
35632,35633,1.0,1.88
35632,35856,1.0,1.09
35633,35634,1.0,1.68
35633,35857,1.0,1.87
35634,35635,1.0,1.69
35634,35858,1.0,1.75
35635,35636,1.0,1.50
35635,35859,1.0,1.58
35636,35637,1.0,1.99
35636,35860,1.0,1.80
35637,35638,1.0,1.15
35637,35861,1.0,1.18
35638,35639,1.0,1.11
35638,35862,1.0,1.73
35639,35640,1.0,1.27
35639,35863,1.0,1.33
35640,35641,1.0,1.90
35640,35864,1.0,1.68
35641,35642,1.0,1.98
35641,35865,1.0,1.88
35642,35643,1.0,1.80
35642,35866,1.0,1.56
35643,35644,1.0,1.96
35643,35867,1.0,1.27
35644,35645,1.0,1.60
35644,35868,1.0,1.96
35645,35646,1.0,1.59
35645,35869,1.0,1.49
35646,35647,1.0,1.42
35646,35870,1.0,1.48
35647,35648,1.0,1.08
35647,35871,1.0,1.66
35648,35649,1.0,1.81
35648,35872,1.0,1.37
35649,35650,1.0,1.84
35649,35873,1.0,1.35
35650,35651,1.0,1.83
35650,35874,1.0,1.21
35651,35652,1.0,1.43
35651,35875,1.0,1.89
35652,35653,1.0,1.42
35652,35876,1.0,1.70
35653,35654,1.0,1.18
35653,35877,1.0,1.90
35654,35655,1.0,1.33
35654,35878,1.0,1.81
35655,35656,1.0,1.42
35655,35879,1.0,1.59
35656,35657,1.0,1.35
35656,35880,1.0,1.14
35657,35658,1.0,1.17
35657,35881,1.0,1.51
35658,35659,1.0,1.68
35658,35882,1.0,1.67
35659,35660,1.0,1.10
35659,35883,1.0,1.54
35660,35661,1.0,1.90
35660,35884,1.0,1.86
35661,35662,1.0,1.46
35661,35885,1.0,1.57
35662,35663,1.0,1.85
35662,35886,1.0,1.92
35663,35664,1.0,1.88
35663,35887,1.0,1.68
35664,35665,1.0,1.80
35664,35888,1.0,1.61
35665,35666,1.0,1.50
35665,35889,1.0,1.40
35666,35667,1.0,1.97
35666,35890,1.0,1.30
35667,35668,1.0,1.63
35667,35891,1.0,1.28
35668,35669,1.0,1.51
35668,35892,1.0,1.02
35669,35670,1.0,1.55
35669,35893,1.0,1.04
35670,35671,1.0,1.15
35670,35894,1.0,1.31
35671,35672,1.0,1.64
35671,35895,1.0,1.26
35672,35673,1.0,1.45
35672,35896,1.0,1.00
35673,35674,1.0,1.93
35673,35897,1.0,1.02
35674,35675,1.0,1.93
35674,35898,1.0,1.11
35675,35676,1.0,1.51
35675,35899,1.0,1.03
35676,35677,1.0,1.21
35676,35900,1.0,1.49
35677,35678,1.0,1.31
35677,35901,1.0,1.84
35678,35679,1.0,1.54
35678,35902,1.0,1.61
35679,35680,1.0,1.09
35679,35903,1.0,1.47
35680,35681,1.0,1.04
35680,35904,1.0,1.24
35681,35682,1.0,1.69
35681,35905,1.0,1.52
35682,35683,1.0,1.44
35682,35906,1.0,1.44
35683,35684,1.0,2.00
35683,35907,1.0,1.87
35684,35685,1.0,1.99
35684,35908,1.0,1.66
35685,35686,1.0,1.33
35685,35909,1.0,1.55
35686,35687,1.0,1.62
35686,35910,1.0,1.08
35687,35688,1.0,1.29
35687,35911,1.0,1.89
35688,35689,1.0,1.65
35688,35912,1.0,1.70
35689,35690,1.0,1.69
35689,35913,1.0,1.17
35690,35691,1.0,1.63
35690,35914,1.0,1.22
35691,35692,1.0,1.33
35691,35915,1.0,1.07
35692,35693,1.0,1.24
35692,35916,1.0,1.31
35693,35694,1.0,1.23
35693,35917,1.0,1.74
35694,35695,1.0,1.45
35694,35918,1.0,1.97
35695,35696,1.0,1.96
35695,35919,1.0,1.17
35696,35697,1.0,1.60
35696,35920,1.0,1.10
35697,35698,1.0,1.63
35697,35921,1.0,1.54
35698,35699,1.0,1.56
35698,35922,1.0,1.68
35699,35700,1.0,1.51
35699,35923,1.0,1.55
35700,35701,1.0,1.29
35700,35924,1.0,1.14
35701,35702,1.0,1.71
35701,35925,1.0,1.46
35702,35703,1.0,1.92
35702,35926,1.0,1.46
35703,35704,1.0,1.24
35703,35927,1.0,1.33
35704,35705,1.0,1.80
35704,35928,1.0,1.98
35705,35706,1.0,1.14
35705,35929,1.0,1.29
35706,35707,1.0,1.56
35706,35930,1.0,1.63
35707,35708,1.0,1.25
35707,35931,1.0,1.04
35708,35709,1.0,1.70
35708,35932,1.0,1.37
35709,35710,1.0,1.84
35709,35933,1.0,1.56
35710,35711,1.0,1.11
35710,35934,1.0,1.61
35711,35712,1.0,1.97
35711,35935,1.0,1.00
35712,35713,1.0,1.08
35712,35936,1.0,1.35
35713,35714,1.0,1.42
35713,35937,1.0,1.21
35714,35715,1.0,1.56
35714,35938,1.0,1.14
35715,35716,1.0,1.68
35715,35939,1.0,1.62
35716,35717,1.0,1.75
35716,35940,1.0,1.55
35717,35718,1.0,1.26
35717,35941,1.0,1.50
35718,35719,1.0,1.85
35718,35942,1.0,1.75
35719,35720,1.0,1.84
35719,35943,1.0,1.35
35720,35721,1.0,1.96
35720,35944,1.0,1.94
35721,35722,1.0,1.00
35721,35945,1.0,1.94
35722,35723,1.0,1.19
35722,35946,1.0,1.85
35723,35724,1.0,1.05
35723,35947,1.0,1.06
35724,35725,1.0,1.65
35724,35948,1.0,1.35
35725,35726,1.0,1.56
35725,35949,1.0,1.14
35726,35727,1.0,1.27
35726,35950,1.0,1.93
35727,35728,1.0,1.93
35727,35951,1.0,1.98
35728,35729,1.0,1.46
35728,35952,1.0,1.57
35729,35730,1.0,1.93
35729,35953,1.0,1.88
35730,35731,1.0,1.75
35730,35954,1.0,1.65
35731,35732,1.0,1.27
35731,35955,1.0,1.50
35732,35733,1.0,1.04
35732,35956,1.0,1.71
35733,35734,1.0,1.44
35733,35957,1.0,1.86
35734,35735,1.0,1.56
35734,35958,1.0,1.88
35735,35736,1.0,1.21
35735,35959,1.0,1.47
35736,35737,1.0,1.34
35736,35960,1.0,1.22
35737,35738,1.0,1.08
35737,35961,1.0,1.78
35738,35739,1.0,1.01
35738,35962,1.0,1.00
35739,35740,1.0,1.44
35739,35963,1.0,1.89
35740,35741,1.0,1.08
35740,35964,1.0,1.83
35741,35742,1.0,1.25
35741,35965,1.0,1.80
35742,35743,1.0,1.73
35742,35966,1.0,1.91
35743,35744,1.0,1.39
35743,35967,1.0,1.92
35744,35745,1.0,1.30
35744,35968,1.0,1.12
35745,35746,1.0,1.95
35745,35969,1.0,1.56
35746,35747,1.0,1.93
35746,35970,1.0,1.62
35747,35748,1.0,1.19
35747,35971,1.0,1.81
35748,35749,1.0,1.91
35748,35972,1.0,1.61
35749,35750,1.0,1.23
35749,35973,1.0,1.31
35750,35751,1.0,1.54
35750,35974,1.0,1.41
35751,35752,1.0,1.74
35751,35975,1.0,1.10
35752,35753,1.0,1.66
35752,35976,1.0,1.57
35753,35754,1.0,1.51
35753,35977,1.0,1.73
35754,35755,1.0,1.08
35754,35978,1.0,1.84
35755,35756,1.0,1.09
35755,35979,1.0,1.08
35756,35757,1.0,1.73
35756,35980,1.0,1.89
35757,35758,1.0,1.05
35757,35981,1.0,1.56
35758,35759,1.0,1.47
35758,35982,1.0,1.24
35759,35760,1.0,1.25
35759,35983,1.0,1.64
35760,35761,1.0,1.07
35760,35984,1.0,1.79
35761,35762,1.0,1.60
35761,35985,1.0,1.14
35762,35763,1.0,1.11
35762,35986,1.0,1.24
35763,35764,1.0,1.73
35763,35987,1.0,1.66
35764,35765,1.0,1.13
35764,35988,1.0,1.11
35765,35766,1.0,1.17
35765,35989,1.0,1.46
35766,35767,1.0,1.85
35766,35990,1.0,1.72
35767,35768,1.0,1.79
35767,35991,1.0,1.83
35768,35769,1.0,1.59
35768,35992,1.0,1.52
35769,35770,1.0,1.33
35769,35993,1.0,1.30
35770,35771,1.0,1.81
35770,35994,1.0,1.07
35771,35772,1.0,1.99
35771,35995,1.0,1.42
35772,35773,1.0,1.18
35772,35996,1.0,1.88
35773,35774,1.0,1.45
35773,35997,1.0,1.57
35774,35775,1.0,1.01
35774,35998,1.0,1.61
35775,35776,1.0,1.60
35775,35999,1.0,1.43
35776,35777,1.0,1.84
35776,36000,1.0,1.62
35777,35778,1.0,1.01
35777,36001,1.0,1.95
35778,35779,1.0,1.36
35778,36002,1.0,1.85
35779,35780,1.0,1.96
35779,36003,1.0,1.18
35780,35781,1.0,1.68
35780,36004,1.0,1.84
35781,35782,1.0,1.56
35781,36005,1.0,1.42
35782,35783,1.0,1.61
35782,36006,1.0,1.51
35783,35784,1.0,1.75
35783,36007,1.0,1.10
35784,35785,1.0,1.55
35784,36008,1.0,1.42
35785,35786,1.0,1.21
35785,36009,1.0,1.30
35786,35787,1.0,1.02
35786,36010,1.0,1.82
35787,35788,1.0,1.98
35787,36011,1.0,1.58
35788,35789,1.0,1.17
35788,36012,1.0,1.50
35789,35790,1.0,1.68
35789,36013,1.0,1.82
35790,35791,1.0,1.99
35790,36014,1.0,1.37
35791,35792,1.0,1.93
35791,36015,1.0,1.84
35792,35793,1.0,1.14
35792,36016,1.0,1.07
35793,35794,1.0,1.20
35793,36017,1.0,1.47
35794,35795,1.0,1.06
35794,36018,1.0,1.56
35795,35796,1.0,1.43
35795,36019,1.0,1.30
35796,35797,1.0,1.20
35796,36020,1.0,1.39
35797,35798,1.0,1.94
35797,36021,1.0,1.55
35798,35799,1.0,1.73
35798,36022,1.0,1.45
35799,35800,1.0,1.27
35799,36023,1.0,1.03
35800,35801,1.0,1.72
35800,36024,1.0,1.66
35801,35802,1.0,1.56
35801,36025,1.0,1.64
35802,35803,1.0,1.22
35802,36026,1.0,1.44
35803,35804,1.0,1.57
35803,36027,1.0,1.03
35804,35805,1.0,1.19
35804,36028,1.0,1.11
35805,35806,1.0,1.24
35805,36029,1.0,1.06
35806,35807,1.0,1.10
35806,36030,1.0,1.29
35807,35808,1.0,1.43
35807,36031,1.0,1.56
35808,35809,1.0,1.12
35808,36032,1.0,1.35
35809,35810,1.0,1.25
35809,36033,1.0,1.36
35810,35811,1.0,1.27
35810,36034,1.0,1.23
35811,35812,1.0,1.13
35811,36035,1.0,1.81
35812,35813,1.0,1.72
35812,36036,1.0,1.76
35813,35814,1.0,1.77
35813,36037,1.0,1.54
35814,35815,1.0,1.90
35814,36038,1.0,1.20
35815,35816,1.0,1.75
35815,36039,1.0,1.48
35816,35817,1.0,1.32
35816,36040,1.0,1.18
35817,35818,1.0,1.74
35817,36041,1.0,1.54
35818,35819,1.0,1.18
35818,36042,1.0,1.55
35819,35820,1.0,1.01
35819,36043,1.0,1.19
35820,35821,1.0,1.30
35820,36044,1.0,1.25
35821,35822,1.0,1.82
35821,36045,1.0,1.02
35822,35823,1.0,1.09
35822,36046,1.0,1.70
35823,35824,1.0,1.65
35823,36047,1.0,1.74
35824,35825,1.0,1.93
35824,36048,1.0,1.04
35825,35826,1.0,1.70
35825,36049,1.0,1.71
35826,35827,1.0,1.41
35826,36050,1.0,1.54
35827,35828,1.0,1.65
35827,36051,1.0,1.65
35828,35829,1.0,1.59
35828,36052,1.0,1.00
35829,35830,1.0,1.44
35829,36053,1.0,1.78
35830,35831,1.0,1.82
35830,36054,1.0,1.58
35831,35832,1.0,1.09
35831,36055,1.0,1.49
35832,35833,1.0,1.10
35832,36056,1.0,1.20
35833,35834,1.0,1.64
35833,36057,1.0,1.86
35834,35835,1.0,1.73
35834,36058,1.0,1.26
35835,35836,1.0,1.58
35835,36059,1.0,1.90
35836,35837,1.0,1.20
35836,36060,1.0,1.49
35837,35838,1.0,1.33
35837,36061,1.0,1.85
35838,35839,1.0,1.23
35838,36062,1.0,1.80
35839,36063,1.0,1.35
35840,35841,1.0,1.43
35840,36064,1.0,1.39
35841,35842,1.0,1.01
35841,36065,1.0,1.21
35842,35843,1.0,1.57
35842,36066,1.0,1.22
35843,35844,1.0,1.42
35843,36067,1.0,1.62
35844,35845,1.0,1.44
35844,36068,1.0,1.72
35845,35846,1.0,1.19
35845,36069,1.0,1.49
35846,35847,1.0,1.85
35846,36070,1.0,1.70
35847,35848,1.0,1.06
35847,36071,1.0,1.73
35848,35849,1.0,1.78
35848,36072,1.0,1.14
35849,35850,1.0,1.22
35849,36073,1.0,1.42
35850,35851,1.0,1.75
35850,36074,1.0,1.79
35851,35852,1.0,1.75
35851,36075,1.0,1.20
35852,35853,1.0,1.01
35852,36076,1.0,1.58
35853,35854,1.0,1.45
35853,36077,1.0,1.27
35854,35855,1.0,1.82
35854,36078,1.0,1.85
35855,35856,1.0,1.25
35855,36079,1.0,1.68
35856,35857,1.0,1.27
35856,36080,1.0,1.83
35857,35858,1.0,1.45
35857,36081,1.0,1.47
35858,35859,1.0,1.67
35858,36082,1.0,1.87
35859,35860,1.0,1.72
35859,36083,1.0,1.42
35860,35861,1.0,1.26
35860,36084,1.0,1.98
35861,35862,1.0,1.60
35861,36085,1.0,1.06
35862,35863,1.0,1.43
35862,36086,1.0,1.97
35863,35864,1.0,1.46
35863,36087,1.0,1.85
35864,35865,1.0,1.70
35864,36088,1.0,1.84
35865,35866,1.0,1.25
35865,36089,1.0,1.58
35866,35867,1.0,1.56
35866,36090,1.0,1.66
35867,35868,1.0,1.99
35867,36091,1.0,1.20
35868,35869,1.0,1.34
35868,36092,1.0,1.68
35869,35870,1.0,1.12
35869,36093,1.0,1.35
35870,35871,1.0,1.25
35870,36094,1.0,1.24
35871,35872,1.0,1.01
35871,36095,1.0,1.49
35872,35873,1.0,1.55
35872,36096,1.0,1.28
35873,35874,1.0,1.32
35873,36097,1.0,1.37
35874,35875,1.0,1.49
35874,36098,1.0,1.45
35875,35876,1.0,1.07
35875,36099,1.0,1.12
35876,35877,1.0,1.71
35876,36100,1.0,1.93
35877,35878,1.0,1.08
35877,36101,1.0,1.59
35878,35879,1.0,1.31
35878,36102,1.0,1.30
35879,35880,1.0,1.91
35879,36103,1.0,1.88
35880,35881,1.0,1.24
35880,36104,1.0,1.19
35881,35882,1.0,1.33
35881,36105,1.0,1.24
35882,35883,1.0,1.92
35882,36106,1.0,1.61
35883,35884,1.0,1.81
35883,36107,1.0,1.41
35884,35885,1.0,1.85
35884,36108,1.0,1.15
35885,35886,1.0,1.44
35885,36109,1.0,1.28
35886,35887,1.0,1.73
35886,36110,1.0,1.73
35887,35888,1.0,1.44
35887,36111,1.0,1.01
35888,35889,1.0,1.35
35888,36112,1.0,1.82
35889,35890,1.0,1.91
35889,36113,1.0,1.37
35890,35891,1.0,1.45
35890,36114,1.0,1.59
35891,35892,1.0,1.06
35891,36115,1.0,1.62
35892,35893,1.0,1.21
35892,36116,1.0,1.81
35893,35894,1.0,1.81
35893,36117,1.0,1.87
35894,35895,1.0,1.73
35894,36118,1.0,1.79
35895,35896,1.0,1.08
35895,36119,1.0,1.30
35896,35897,1.0,1.47
35896,36120,1.0,1.29
35897,35898,1.0,1.23
35897,36121,1.0,1.65
35898,35899,1.0,1.19
35898,36122,1.0,1.62
35899,35900,1.0,1.16
35899,36123,1.0,1.44
35900,35901,1.0,1.03
35900,36124,1.0,1.09
35901,35902,1.0,1.05
35901,36125,1.0,1.93
35902,35903,1.0,1.56
35902,36126,1.0,1.09
35903,35904,1.0,1.61
35903,36127,1.0,1.68
35904,35905,1.0,1.09
35904,36128,1.0,1.27
35905,35906,1.0,1.75
35905,36129,1.0,1.21
35906,35907,1.0,1.45
35906,36130,1.0,1.41
35907,35908,1.0,1.63
35907,36131,1.0,1.15
35908,35909,1.0,1.48
35908,36132,1.0,1.68
35909,35910,1.0,1.20
35909,36133,1.0,1.15
35910,35911,1.0,1.95
35910,36134,1.0,1.51
35911,35912,1.0,1.60
35911,36135,1.0,1.58
35912,35913,1.0,1.09
35912,36136,1.0,1.13
35913,35914,1.0,1.51
35913,36137,1.0,1.97
35914,35915,1.0,1.01
